ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM,Deal_YMD
2024,11380,은평구,10100,수색동,1,대지,0417,0000,DMC롯데캐슬더퍼스트,20240617,109900,84.93,0.0,5.0,,,2021,아파트,중개거래,"경기 하남시, 서울 은평구",2024-06-17
2024,11440,마포구,12700,상암동,1,대지,1596,0000,"상암DMC푸르지오시티, S-City",20240617,18500,18.81,29.361,6.0,,,2017,오피스텔,중개거래,서울 마포구,2024-06-17
2024,11260,중랑구,10300,중화동,1,대지,0332,0025,현진홈타운(332-25),20240617,26700,27.34,17.0,5.0,,,2020,연립다세대,중개거래,서울 중랑구,2024-06-17
2024,11560,영등포구,11000,여의도동,1,대지,0013,0022,KCC파크타운,20240617,22200,35.34,49.9,5.0,,,2005,오피스텔,중개거래,서울 영등포구,2024-06-17
2024,11260,중랑구,10600,신내동,1,대지,0661,0000,신내11대명,20240617,33000,39.76,0.0,10.0,,,1996,아파트,직거래,,2024-06-17
2024,11500,강서구,10300,화곡동,1,대지,1084,0030,한강S-클래스(1084-30),20240617,16500,34.84,20.0,2.0,,,2012,연립다세대,직거래,,2024-06-17
2024,11650,서초구,10800,서초동,1,대지,1337,0006,강남 효성 해링턴 타워,20240617,23500,23.81,23.81,13.0,,,2013,오피스텔,중개거래,서울 서초구,2024-06-17
2024,11260,중랑구,10600,신내동,1,대지,0661,0000,신내11대명,20240617,33000,39.76,0.0,10.0,,20240620,1996,아파트,직거래,,2024-06-17
2024,11500,강서구,10300,화곡동,1,대지,1065,0004,한울에이치밸리움A동,20240617,26000,22.81,0.0,5.0,,,2019,아파트,중개거래,서울 강서구,2024-06-17
2024,11530,구로구,10800,오류동,1,대지,0031,0280,구로예미지어반코어,20240617,39788,40.68,58.0914,19.0,,,2023,오피스텔,직거래,,2024-06-17
2024,11500,강서구,10300,화곡동,1,대지,0367,0030,진민그린상가(367-30),20240617,35000,82.56,0.0,5.0,,,1996,아파트,중개거래,서울 강서구,2024-06-17
2024,11410,서대문구,11100,홍제동,1,대지,0019,0006,현대빌라(19-6),20240617,33500,31.95,18.0,4.0,,,1994,연립다세대,중개거래,서울 서대문구,2024-06-17
2024,11740,강동구,10300,상일동,1,대지,0514,0000,고덕롯데캐슬베네루체,20240617,127000,84.923,0.0,15.0,,,2019,아파트,중개거래,서울 강동구,2024-06-17
2024,11470,양천구,10100,신정동,1,대지,1323,0000,목동힐스테이트,20240617,127000,59.95,0.0,2.0,,,2016,아파트,중개거래,서울 양천구,2024-06-17
2024,11410,서대문구,11800,홍은동,1,대지,0454,0000,극동,20240617,47000,84.92,0.0,2.0,,,1995,아파트,직거래,,2024-06-17
2024,11590,동작구,10100,노량진동,1,대지,0325,0000,신동아리버파크,20240617,114000,114.75,0.0,5.0,,,2001,아파트,중개거래,서울 동작구,2024-06-17
2024,11530,구로구,10800,오류동,1,대지,0031,0280,구로예미지어반코어,20240617,40592,45.461,64.9176,17.0,,,2023,오피스텔,직거래,,2024-06-17
2024,11290,성북구,13800,장위동,1,대지,0322,0000,래미안포레카운티,20240617,99000,84.97,0.0,12.0,,,2021,아파트,중개거래,"경기 의정부시, 서울 성북구",2024-06-17
2024,11290,성북구,13300,정릉동,1,대지,0815,0004,(815-4),20240617,30000,69.39,41.0,1.0,,,2011,연립다세대,중개거래,서울 성북구,2024-06-17
2024,11680,강남구,10800,논현동,1,대지,0006,0021,세양 APEX-TOWER,20240617,33000,33.54,42.98,9.0,,,2003,오피스텔,중개거래,서울 강남구,2024-06-17
2024,11620,관악구,10100,봉천동,1,대지,0869,0010,관악센츄리타워,20240617,10900,28.0,28.0,13.0,,,1995,오피스텔,중개거래,서울 관악구,2024-06-17
2024,11680,강남구,10100,역삼동,1,대지,0703,0000,리에바움 오피스텔,20240617,48000,28.106,40.9865,2.0,,,2020,오피스텔,직거래,,2024-06-17
2024,11200,성동구,11500,성수동2가,1,대지,0321,0092,(321-92),20240617,24800,29.9,15.0,2.0,,,2012,연립다세대,중개거래,서울 광진구,2024-06-17
2024,11260,중랑구,10100,면목동,1,대지,1544,0000,라온프라이빗,20240617,96000,84.987,0.0,2.0,,,2020,아파트,중개거래,서울 중랑구,2024-06-17
2024,11530,구로구,10800,오류동,1,대지,0031,0280,구로예미지어반코어,20240617,44217,45.461,64.9176,20.0,,,2023,오피스텔,직거래,,2024-06-17
2024,11230,동대문구,10600,장안동,1,대지,0316,0007,베스트빌(316-7),20240617,16200,47.38,23.0,5.0,,,2002,연립다세대,중개거래,서울 동대문구,2024-06-17
2024,11470,양천구,10100,신정동,1,대지,0940,0014,더채움하우스,20240617,14700,15.66,15.0,5.0,,,2018,연립다세대,직거래,,2024-06-17
2024,11200,성동구,10200,하왕십리동,1,대지,1070,0000,센트라스,20240617,170000,84.77,0.0,21.0,,,2016,아파트,중개거래,서울 성동구,2024-06-17
2024,11500,강서구,10300,화곡동,1,대지,0029,0074,강서오피스텔,20240617,6900,30.24,36.338,3.0,,,1998,오피스텔,중개거래,서울 강서구,2024-06-17
2024,11440,마포구,10300,신공덕동,1,대지,0159,0000,신공덕래미안2차,20240617,127000,114.5,0.0,19.0,,,2000,아파트,중개거래,서울 마포구,2024-06-17
2024,11260,중랑구,10600,신내동,1,대지,0796,0000,다우훼밀리,20240617,45500,59.96,0.0,10.0,,,1999,아파트,중개거래,서울 중랑구,2024-06-17
2024,11440,마포구,10500,용강동,1,대지,0502,0000,래미안마포리버웰,20240617,193000,84.98,0.0,4.0,,,2015,아파트,중개거래,서울 마포구,2024-06-17
2024,11380,은평구,10100,수색동,1,대지,0417,0000,DMC롯데캐슬더퍼스트,20240617,109900,84.93,0.0,5.0,,,2021,아파트,중개거래,서울 은평구,2024-06-17
2024,11620,관악구,10100,봉천동,1,대지,0635,0130,팰리스타운(635-130),20240617,20000,22.86,14.0,2.0,,,2015,연립다세대,중개거래,서울 관악구,2024-06-17
2024,11215,광진구,10300,구의동,1,대지,0680,0000,e편한세상광진그랜드파크,20240617,209000,115.984,0.0,14.0,,,2021,아파트,중개거래,서울 광진구,2024-06-17
2024,11350,노원구,10500,상계동,1,대지,0670,0000,상계주공9(고층),20240617,47000,49.94,0.0,3.0,,,1988,아파트,중개거래,서울 노원구,2024-06-17
2024,11560,영등포구,12700,양평동3가,1,대지,0090,0001,거성파스텔,20240617,85500,59.96,0.0,13.0,,,1999,아파트,중개거래,서울 영등포구,2024-06-17
2024,11230,동대문구,10900,휘경동,1,대지,0366,0000,동일스위트리버,20240617,66800,59.732,0.0,13.0,,,2007,아파트,중개거래,서울 동대문구,2024-06-17
2024,11530,구로구,10800,오류동,1,대지,0031,0280,구로예미지어반코어,20240617,40592,45.461,64.9176,15.0,,,2023,오피스텔,직거래,,2024-06-17
2024,11200,성동구,10700,행당동,1,대지,0349,0000,서울숲한신더휴,20240617,115000,84.95,0.0,1.0,,,2003,아파트,중개거래,서울 성동구,2024-06-17
2024,11530,구로구,10800,오류동,1,대지,0031,0280,구로예미지어반코어,20240617,40592,45.461,64.9176,17.0,,,2023,오피스텔,직거래,,2024-06-17
2024,11110,종로구,18700,무악동,1,대지,0088,0000,인왕산2차아이파크,20240617,122000,84.028,0.0,14.0,,,2015,아파트,중개거래,서울 종로구,2024-06-17
2024,11380,은평구,11000,증산동,1,대지,0001,0019,기린원하이츠,20240617,52700,55.68,34.0,3.0,,,1994,연립다세대,중개거래,서울 은평구,2024-06-17
2024,11740,강동구,10700,암사동,1,대지,0421,0000,케이집쎄븐,20240617,17800,29.01,19.0,2.0,,,2018,연립다세대,중개거래,서울 강동구,2024-06-17
2024,11440,마포구,10200,공덕동,1,대지,0371,0000,공덕1삼성래미안,20240617,109000,59.74,0.0,2.0,,,1999,아파트,중개거래,서울 마포구,2024-06-17
2024,11680,강남구,10800,논현동,1,대지,0153,0006,모젠빌,20240617,23000,31.46,18.0,2.0,,,2002,연립다세대,중개거래,서울 강남구,2024-06-17
2024,11560,영등포구,11500,당산동5가,1,대지,0042,0000,당산삼성래미안4차,20240617,159000,84.94,0.0,6.0,,,2003,아파트,중개거래,서울 영등포구,2024-06-17
2024,11230,동대문구,10500,답십리동,1,대지,0998,0000,두산위브,20240617,109600,114.96,0.0,5.0,,,2007,아파트,중개거래,서울 동대문구,2024-06-17
2024,11680,강남구,10300,개포동,1,대지,1280,0000,래미안블레스티지,20240617,168000,49.909,0.0,12.0,,,2019,아파트,중개거래,서울 강남구,2024-06-17
2024,11710,송파구,11100,방이동,1,대지,0089,0000,올림픽선수기자촌2단지,20240617,270000,126.18,0.0,7.0,,,1988,아파트,중개거래,서울 송파구,2024-06-17
2024,11530,구로구,10200,구로동,1,대지,0044,0008,비즈트위트 오렌지,20240617,12700,17.81,26.9082,17.0,,,2013,오피스텔,직거래,,2024-06-17
2024,11440,마포구,12500,성산동,1,대지,0593,0001,벽산상암스마트큐브,20240617,14500,19.2,28.1,13.0,,,2017,오피스텔,중개거래,서울 마포구,2024-06-17
2024,11560,영등포구,10800,영등포동7가,1,대지,0203,0000,아크로타워스퀘어,20240617,145700,71.98,0.0,28.0,,,2017,아파트,중개거래,서울 영등포구,2024-06-17
2024,11590,동작구,10700,사당동,1,대지,1157,0000,이수역리가,20240617,122000,84.847,0.0,1.0,,,2013,아파트,중개거래,서울 동작구,2024-06-17
2024,11560,영등포구,11000,여의도동,1,대지,0051,0000,삼익,20240617,205000,122.78,0.0,1.0,,,1974,아파트,중개거래,서울 영등포구,2024-06-17
2024,11320,도봉구,10600,방학동,1,대지,0644,0022,동부아트빌,20240617,30000,67.8,37.0,2.0,,,2007,연립다세대,직거래,,2024-06-17
2024,11380,은평구,11400,진관동,1,대지,0100,0005,메이플카운티,20240617,12300,24.17,33.2,9.0,,,2014,오피스텔,직거래,,2024-06-17
2024,11320,도봉구,10700,창동,1,대지,0674,0055,우성빌라,20240617,17800,41.31,18.0,3.0,,,1993,연립다세대,중개거래,"서울 도봉구, 서울 영등포구",2024-06-17
2024,11500,강서구,10200,등촌동,1,대지,0654,0040,에스엠파크빌,20240617,32500,36.5,22.0,3.0,,,2017,연립다세대,직거래,,2024-06-17
2024,11680,강남구,10100,역삼동,1,대지,0736,0022,메이플라워멤버스빌오피스텔,20240617,14200,22.79,36.13,12.0,,,2006,오피스텔,중개거래,서울 강남구,2024-06-17
2024,11500,강서구,10500,마곡동,1,대지,0784,0009,마곡오드카운티2차,20240617,20500,30.37,46.65,2.0,,,null,오피스텔,중개거래,서울 강서구,2024-06-17
2024,11545,금천구,10300,시흥동,1,대지,1010,0000,벽산,20240617,56000,114.84,0.0,15.0,,,2000,아파트,중개거래,서울 금천구,2024-06-17
2024,11320,도봉구,10600,방학동,1,대지,0720,0018,방학동삼성래미안1,20240617,86000,118.381,0.0,12.0,,,2002,아파트,중개거래,서울 도봉구,2024-06-17
2024,11305,강북구,10100,미아동,1,대지,1354,0000,벽산라이브파크,20240617,63000,114.68,0.0,7.0,,,2004,아파트,직거래,,2024-06-17
2024,11260,중랑구,10200,상봉동,1,대지,0484,0000,"엘지,쌍용아파트",20240617,59900,68.12,0.0,14.0,,,1996,아파트,중개거래,"서울 서초구, 서울 중랑구",2024-06-17
2024,11740,강동구,10700,암사동,1,대지,0515,0011,신안아트빌,20240617,21500,37.57,38.0,5.0,,,2014,연립다세대,중개거래,서울 강동구,2024-06-17
2024,11230,동대문구,10500,답십리동,1,대지,0998,0000,두산위브,20240617,103000,84.91,0.0,17.0,,,2007,아파트,직거래,,2024-06-17
2024,11440,마포구,11100,신수동,1,대지,0457,0000,벽산솔렌스힐,20240617,107000,84.965,0.0,9.0,,,2007,아파트,중개거래,서울 마포구,2024-06-17
2024,11680,강남구,10100,역삼동,1,대지,0823,0003,크레신 타워Ⅱ,20240617,19700,28.12,47.17,10.0,,,2004,오피스텔,중개거래,서울 강남구,2024-06-17
2024,11305,강북구,10400,우이동,1,대지,0155,0001,둘레길마을(155-1),20240617,27000,42.08,32.0,4.0,,,2015,연립다세대,직거래,,2024-06-17
2024,11350,노원구,10600,중계동,1,대지,0505,0000,상아,20240617,49800,51.29,0.0,15.0,,,1989,아파트,중개거래,서울 노원구,2024-06-17
2024,11530,구로구,10600,고척동,1,대지,0342,0000,벽산베스트블루밍,20240617,79500,84.742,0.0,8.0,,,2010,아파트,중개거래,서울 구로구,2024-06-17
2024,11500,강서구,10500,마곡동,1,대지,0773,0000,힐스테이트 에코 마곡역,20240616,16500,19.868,29.243,13.0,,,2017,오피스텔,중개거래,서울 강서구,2024-06-16
2024,11590,동작구,10900,신대방동,1,대지,0710,0000,경남교수,20240616,130000,113.93,0.0,7.0,,,2001,아파트,중개거래,서울 동작구,2024-06-16
2024,11470,양천구,10100,신정동,1,대지,0325,0000,목동신시가지11,20240616,132000,66.24,0.0,1.0,,,1988,아파트,중개거래,서울 양천구,2024-06-16
2024,11200,성동구,10700,행당동,1,대지,0346,0000,행당한진타운,20240616,111000,59.96,0.0,18.0,,,2000,아파트,중개거래,서울 성동구,2024-06-16
2024,11500,강서구,10400,가양동,1,대지,1490,0000,가양도시개발9-2단지,20240616,48000,34.44,0.0,2.0,,,1993,아파트,중개거래,서울 강서구,2024-06-16
2024,11290,성북구,13300,정릉동,1,대지,0239,0000,정릉풍림아이원,20240616,51700,59.88,0.0,13.0,,,2005,아파트,중개거래,서울 성북구,2024-06-16
2024,11710,송파구,10700,가락동,1,대지,0140,0000,가락(1차)쌍용아파트,20240616,105000,59.92,0.0,3.0,,,1997,아파트,중개거래,서울 송파구,2024-06-16
2024,11620,관악구,10100,봉천동,1,대지,0673,0027,파크뷰,20240616,29800,34.62,25.0,4.0,,,2013,연립다세대,중개거래,서울 관악구,2024-06-16
2024,11230,동대문구,10200,용두동,1,대지,0039,0546,39-546,20240616,38500,29.68,17.0,4.0,,,2015,연립다세대,중개거래,서울 동대문구,2024-06-16
2024,11530,구로구,10800,오류동,1,대지,0338,0000,동부골든,20240616,56400,84.96,0.0,13.0,,,1998,아파트,중개거래,서울 구로구,2024-06-16
2024,11215,광진구,10500,자양동,1,대지,0227,0144,WinnerSiwon,20240616,34500,23.08,15.0,6.0,,,2019,연립다세대,중개거래,서울 광진구,2024-06-16
2024,11440,마포구,10100,아현동,1,대지,0802,0000,마포센트럴아이파크,20240616,123000,59.971,0.0,5.0,,,2017,아파트,중개거래,서울 마포구,2024-06-16
2024,11380,은평구,10700,응암동,1,대지,0119,0039,대림에코빌,20240616,22700,29.88,14.0,4.0,,,2015,연립다세대,중개거래,서울 은평구,2024-06-16
2024,11470,양천구,10200,목동,1,대지,0903,0000,목동신시가지3,20240616,280000,140.98,0.0,1.0,,,1986,아파트,중개거래,서울 양천구,2024-06-16
2024,11200,성동구,10200,하왕십리동,1,대지,1070,0000,센트라스,20240616,179000,84.96,0.0,18.0,,,2016,아파트,중개거래,서울 성동구,2024-06-16
2024,11500,강서구,10800,공항동,1,대지,0657,0004,삼익마곡스테이,20240616,23900,29.32,17.0,5.0,,,2017,연립다세대,중개거래,서울 강서구,2024-06-16
2024,11590,동작구,10900,신대방동,1,대지,0476,0010,조양맨션,20240616,25000,45.57,19.0,1.0,,,1997,연립다세대,직거래,,2024-06-16
2024,11200,성동구,11200,금호동4가,1,대지,0235,0000,서울숲2차푸르지오,20240616,167000,84.898,0.0,4.0,,,2012,아파트,중개거래,서울 성동구,2024-06-16
2024,11305,강북구,10300,수유동,1,대지,0697,0001,은석,20240616,41000,70.87,0.0,4.0,,,2003,아파트,중개거래,서울 강북구,2024-06-16
2024,11440,마포구,11200,현석동,1,대지,0225,0000,래미안웰스트림,20240616,148000,59.96,0.0,19.0,,,2016,아파트,중개거래,서울 마포구,2024-06-16
2024,11620,관악구,10100,봉천동,1,대지,1605,0004,우성하이츠빌라,20240616,33500,63.58,35.0,2.0,,,1993,연립다세대,중개거래,서울 관악구,2024-06-16
2024,11290,성북구,13600,하월곡동,1,대지,0222,0000,월곡두산위브,20240616,77800,84.647,0.0,2.0,,,2003,아파트,중개거래,서울 성북구,2024-06-16
2024,11620,관악구,10200,신림동,1,대지,0610,0223,휴먼빌(610-223),20240615,20000,28.74,22.0,3.0,,,2016,연립다세대,중개거래,"서울 동작구, 서울 영등포구",2024-06-15
2024,11680,강남구,10100,역삼동,1,대지,0755,0004,e-편한세상,20240615,203500,59.606,0.0,15.0,,,2005,아파트,중개거래,서울 강남구,2024-06-15
2024,11470,양천구,10200,목동,1,대지,0925,0000,목동신시가지7,20240615,149500,53.88,0.0,13.0,,,1986,아파트,중개거래,서울 양천구,2024-06-15
2024,11590,동작구,10700,사당동,1,대지,0293,0001,황재빌라,20240615,30000,49.49,33.0,2.0,,,1990,연립다세대,중개거래,서울 동작구,2024-06-15
2024,11680,강남구,10800,논현동,1,대지,0264,0004,그린빌비동,20240615,53000,43.94,23.0,5.0,,,2016,연립다세대,중개거래,"서울 강남구, 서울 서초구",2024-06-15
2024,11305,강북구,10300,수유동,1,대지,0095,0007,수유동이테크밸리오피스텔,20240615,10400,27.81,41.52,9.0,,,2005,오피스텔,중개거래,서울 강북구,2024-06-15
2024,11350,노원구,10400,하계동,1,대지,0354,0000,학여울청구,20240615,58000,59.4,0.0,9.0,,,1999,아파트,중개거래,서울 노원구,2024-06-15
2024,11545,금천구,10200,독산동,1,대지,0893,0017,그랜드빌,20240615,26000,49.49,30.0,2.0,,,2014,연립다세대,중개거래,서울 금천구,2024-06-15
2024,11500,강서구,10500,마곡동,1,대지,0776,0002,마곡센트럴대방디엠시티오피스텔,20240615,23500,29.479,42.3423,13.0,,,2017,오피스텔,중개거래,서울 강서구,2024-06-15
2024,11290,성북구,10300,돈암동,1,대지,0609,0001,한진(609-1),20240615,52900,59.58,0.0,1.0,,,1998,아파트,중개거래,서울 성북구,2024-06-15
2024,11440,마포구,10400,도화동,1,대지,0571,0000,나눔빌딩,20240615,21000,25.56,33.5718,10.0,,,2015,오피스텔,중개거래,서울 마포구,2024-06-15
2024,11230,동대문구,10400,전농동,1,대지,0010,0000,전농SK,20240615,87000,114.3,0.0,3.0,,,2000,아파트,중개거래,서울 동대문구,2024-06-15
2024,11440,마포구,10400,도화동,1,대지,0555,0000,한화오벨리스크,20240615,52000,38.08,0.0,5.0,,,2004,아파트,중개거래,서울 마포구,2024-06-15
2024,11305,강북구,10100,미아동,1,대지,1369,0000,꿈의숲해링턴플레이스,20240615,76500,59.36,0.0,5.0,,,2019,아파트,중개거래,서울 강북구,2024-06-15
